"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times2968","+high",160,0,0.44,0.56,0,0.435049504950495,0.564950495049505,0.66,"89.7495300996742",1.27104566449588
"event.times2969","+low",160,0.08,0.26,0.66,0.121980198019802,0.226633663366337,0.651386138613861,0.32,"148.963777855293",0.945893216231532
"event.times2970","full",160,0,0.14,0.86,0,0.149108910891089,0.850891089108911,0.48,"134.834366285978",1.17449125527126
"event.times2971","low.var",160,0,0.38,0.62,0,0.335841584158416,0.664158415841584,0.5,"71.6732819384251",1.08284468096207
"event.times2972","+high",160,0,0.47,0.53,0,0.462871287128713,0.537128712871287,0.63,"56.9656539113802",1.16316202477173
"event.times2973","+low",160,0.24,0.16,0.6,0.24039603960396,0.161188118811881,0.598415841584158,0.36,"96.3291896545114",0.922372126779673
"event.times2974","full",160,0.22,0.31,0.47,0.24960396039604,0.313762376237624,0.436633663366337,0.47,"81.0882540730679",1.4593658009559
"event.times2975","low.var",160,0,0.32,0.68,0,0.321782178217822,0.678217821782178,0.49,"143.393406121754",1.11854211654937
"event.times2976","+high",160,0,0.37,0.63,0,0.279306930693069,0.720693069306931,0.59,"38.9424835090062",0.854210702118422
"event.times2977","+low",160,0,0,1,0.0443564356435644,0.0487128712871287,0.906930693069307,0.25,"59.1399973524895",0.385367481567302
"event.times2978","full",160,0,0.17,0.83,0,0.185445544554455,0.814554455445545,0.45,"139.465184302652",1.57160574870697
"event.times2979","low.var",160,0,0.47,0.53,0.00475247524752475,0.448019801980198,0.547227722772277,0.49,"154.266630873733",0.805767956790898
"event.times2980","+high",160,0.05,0.47,0.48,0.0588118811881188,0.437128712871287,0.504059405940594,0.54,"125.987994511488",0.771079841024492
"event.times2981","+low",160,0.26,0.19,0.55,0.273663366336634,0.163762376237624,0.562574257425743,0.41,"96.3306873177006",0.834950105480971
"event.times2982","full",160,0,0.33,0.67,0,0.336138613861386,0.663861386138614,0.47,"61.2307081843276",1.59332244169104
"event.times2983","low.var",160,0,0.25,0.75,0,0.26980198019802,0.73019801980198,0.46,"62.5989899231472",1.1104331872595
"event.times2984","+high",160,0,0.36,0.64,0,0.464356435643564,0.535643564356436,0.56,"130.101013885133",1.42323428475519
"event.times2985","+low",160,0.32,0.25,0.43,0.362079207920792,0.152277227722772,0.485643564356436,0.36,"117.86967041888",0.958663536077069
"event.times2986","full",160,0,0.29,0.71,0,0.179306930693069,0.820693069306931,0.44,"107.284959487173",0.445752896562961
"event.times2987","low.var",160,0.1,0.36,0.54,0.0858415841584158,0.323465346534653,0.590693069306931,0.53,"61.493359011509",0.909357736024691
"event.times2988","+high",160,0,0.37,0.63,0,0.374752475247525,0.625247524752475,0.65,"96.6946005498934",1.55075325358043
"event.times2989","+low",160,0,0,1,0,0.0659405940594059,0.934059405940594,0.39,"91.5890983538674",1.04126843506144
"event.times2990","full",160,0.11,0.22,0.67,0.116336633663366,0.235742574257426,0.647920792079208,0.45,"136.736106242796",1.31905198636228
"event.times2991","low.var",160,0,0.21,0.79,0,0.152178217821782,0.847821782178218,0.48,"149.652213097272",0.831417591609846
"event.times2992","+high",160,0,0.35,0.65,0,0.37019801980198,0.62980198019802,0.64,"116.14883497594",1.64339431347426
"event.times2993","+low",160,0.23,0.16,0.61,0.242376237623762,0.213663366336634,0.543960396039604,0.34,"153.556801694831",0.578191746741725
"event.times2994","full",160,0.24,0.28,0.48,0.292475247524752,0.285247524752475,0.422277227722772,0.46,"111.656797043944",1.19190046775348
"event.times2995","low.var",160,0.12,0.31,0.57,0.168811881188119,0.274752475247525,0.556435643564356,0.54,"88.2088123940107",1.21792318858132
"event.times2996","+high",160,0,0.4,0.6,0,0.448712871287129,0.551287128712871,0.58,"58.4380212600054",0.973913775097821
"event.times2997","+low",160,0,0,1,0,0.115841584158416,0.884158415841584,0.33,"127.367437197349",0.957771815871123
"event.times2998","full",160,0,0,1,0,0.136237623762376,0.863762376237624,0.54,"74.4113581260039",1.42588057474339
"event.times2999","low.var",160,0,0.18,0.82,0,0.207524752475248,0.792475247524753,0.54,"115.417136371232",1.24352865422777
"event.times3000","+high",160,0,0.32,0.68,0,0.418613861386139,0.581386138613861,0.58,"91.1858846967951",1.70876024749818
"event.times3001","+low",160,0.44,0.09,0.47,0.365841584158416,0.116138613861386,0.518019801980198,0.39,"98.4753459992591",0.784888653968032
"event.times3002","full",160,0,0,1,0,0.0659405940594059,0.934059405940594,0.42,"66.1842069912954",1.48712190326619
"event.times3003","low.var",160,0,0.33,0.67,0,0.340693069306931,0.659306930693069,0.42,"49.3814888570926",0.781677593429838
"event.times3004","+high",160,0,0.35,0.65,0,0.442475247524752,0.557524752475248,0.61,"81.2603141531278",1.27312897563798
"event.times3005","+low",160,0,0,1,0.00257425742574257,0.0600990099009901,0.937326732673267,0.34,"118.89963450924",0.803705825247376
"event.times3006","full",160,0,0.17,0.83,0,0.121485148514851,0.878514851485149,0.45,"135.470510075528",0.70375011838667
"event.times3007","low.var",160,0,0.33,0.67,0,0.315148514851485,0.684851485148515,0.5,"115.475786491321",0.97546783176314
"event.times3008","+high",160,0,0.39,0.61,0,0.384851485148515,0.615148514851485,0.66,"64.8783467872755",1.04312701082419
"event.times3009","+low",160,0,0,1,0.0095049504950495,0.12970297029703,0.860792079207921,0.36,"100.016622534357",0.928658578498083
"event.times3010","full",160,0,0,1,0,0.122772277227723,0.877227722772277,0.39,"146.007978758801",1.03216031597899
"event.times3011","low.var",160,0,0,1,0,0.0944554455445545,0.905544554455446,0.5,"57.1472545220871",1.06333994308213
"event.times3012","+high",160,0,0.37,0.63,0,0.365049504950495,0.634950495049505,0.6,"96.6122475259432",1.68330931094503
"event.times3013","+low",160,0.29,0.25,0.46,0.276831683168317,0.184752475247525,0.538415841584158,0.33,"125.655570002426",1.20921418206003
"event.times3014","full",160,0,0.14,0.86,0,0.205940594059406,0.794059405940594,0.42,"48.7966740214084",0.677410691199082
"event.times3015","low.var",160,0,0.21,0.79,0,0.161683168316832,0.838316831683168,0.45,"61.6377726227202",0.855453213274813
"event.times3016","+high",160,0,0.37,0.63,0,0.36009900990099,0.63990099009901,0.58,"63.5670648543432",1.41481580670475
"event.times3017","+low",160,0,0,1,0.0127722772277228,0.0469306930693069,0.94029702970297,0.31,"94.5372097752588",0.582677429437592
"event.times3018","full",160,0,0.29,0.71,0,0.354554455445545,0.645445544554455,0.48,"105.487872590232",0.862902016924153
"event.times3019","low.var",160,0,0.32,0.68,0,0.288316831683168,0.711683168316832,0.55,"89.1425155623551",0.76734003358977
"event.times3020","+high",160,0,0.54,0.46,0,0.441980198019802,0.558019801980198,0.6,"64.5991728964178",1.43181237882486
"event.times3021","+low",160,0,0,1,0,0.0962376237623762,0.903762376237624,0.39,"116.998365321161",0.656584543998925
"event.times3022","full",160,0,0.42,0.58,0,0.383564356435644,0.616435643564356,0.48,"158.953324080078",1.28590388884541
"event.times3023","low.var",160,0.22,0.32,0.46,0.205445544554455,0.27960396039604,0.514950495049505,0.53,"112.47063403182",1.23927016491445
"event.times3024","+high",160,0,0.53,0.47,0,0.388019801980198,0.611980198019802,0.65,"123.946228154117",1.0926555746229
"event.times3025","+low",160,0.19,0.23,0.58,0.155643564356436,0.190990099009901,0.653366336633663,0.28,"129.958734261398",0.446772592367946
"event.times3026","full",160,0.17,0.32,0.51,0.143267326732673,0.283960396039604,0.572772277227723,0.4,"137.526236686222",1.26263733562085
"event.times3027","low.var",160,0,0,1,0,0.115445544554455,0.884554455445545,0.49,"70.2526000922438",0.887690891748761
"event.times3028","+high",160,0,0.53,0.47,0,0.433564356435644,0.566435643564356,0.6,"119.603861297582",1.26394098777676
"event.times3029","+low",160,0,0,1,0,0.0697029702970297,0.93029702970297,0.27,"68.1108322513816",0.828648416482747
"event.times3030","full",160,0.08,0.39,0.53,0.0958415841584158,0.375148514851485,0.529009900990099,0.44,"103.555800768268",1.22527434885432
"event.times3031","low.var",160,0.16,0.31,0.53,0.175346534653465,0.31029702970297,0.514356435643564,0.47,"114.624970469267",1.17625527360811
"event.times3032","+high",160,0.11,0.36,0.53,0.118811881188119,0.355841584158416,0.525346534653465,0.55,"86.4988390169516",0.757108302049974
"event.times3033","+low",160,0.11,0.14,0.75,0.0962376237623762,0.12990099009901,0.773861386138614,0.38,"133.05460935979",0.758056286099935
"event.times3034","full",160,0,0.26,0.74,0,0.282970297029703,0.717029702970297,0.47,"120.400066306279",1.38872644284182
"event.times3035","low.var",160,0,0.12,0.88,0,0.152871287128713,0.847128712871287,0.5,"124.495927889051",0.992298347382372
"event.times3036","+high",160,0,0.46,0.54,0,0.448316831683168,0.551683168316832,0.61,"114.613426006109",1.49068642597527
"event.times3037","+low",160,0.18,0.29,0.53,0.164554455445545,0.186930693069307,0.648514851485149,0.35,"76.602871706799",1.17522563898503
"event.times3038","full",160,0,0,1,0,0.0926732673267327,0.907326732673267,0.4,"64.54915236766",0.929905568596409
"event.times3039","low.var",160,0.09,0.4,0.51,0.122079207920792,0.373960396039604,0.503960396039604,0.49,"73.8883396771502",0.890974816582404
"event.times3040","+high",160,0,0.49,0.51,0,0.504851485148515,0.495148514851485,0.58,"116.57253908645",0.878227915302573
"event.times3041","+low",160,0.01,0.16,0.83,0.0396039603960396,0.141980198019802,0.818415841584158,0.32,"113.109491203695",1.08996921925487
"event.times3042","full",160,0,0,1,0,0.156633663366337,0.843366336633663,0.42,"59.2051371483269",0.782241197300784
"event.times3043","low.var",160,0.15,0.36,0.49,0.200891089108911,0.312475247524752,0.486633663366337,0.43,"45.6995361480312",0.97572558929511
"event.times3044","+high",160,0,0.37,0.63,0,0.371386138613861,0.628613861386139,0.65,"57.3033173997136",1.51435247670071
"event.times3045","+low",160,0.23,0.21,0.56,0.32009900990099,0.262475247524752,0.417425742574257,0.37,"159.353968284897",0.713712746029325
"event.times3046","full",160,0,0.2,0.8,0,0.260990099009901,0.739009900990099,0.5,"81.3772082007446",1.34266774234422
"event.times3047","low.var",160,0,0.33,0.67,0,0.313564356435644,0.686435643564356,0.44,"86.9127424222272",0.797502110331769
"event.times3048","+high",160,0,0.45,0.55,0,0.483267326732673,0.516732673267327,0.66,"64.0829878006205",1.21080384353659
"event.times3049","+low",160,0.17,0.14,0.69,0.161188118811881,0.13950495049505,0.699306930693069,0.38,"85.5570837260799",0.647264680992968
"event.times3050","full",160,0.08,0.23,0.69,0.125148514851485,0.24970297029703,0.625148514851485,0.48,"147.366393953061",0.335601813073802
"event.times3051","low.var",160,0.09,0.31,0.6,0.0817821782178218,0.286039603960396,0.632178217821782,0.52,"132.237854541389",0.943004130323414
"event.times3052","+high",160,0,0.33,0.67,0,0.332376237623762,0.667623762376238,0.6,"30.990189260843",1.22369324841272
"event.times3053","+low",160,0,0,1,0,0.109108910891089,0.890891089108911,0.37,"120.287248573272",0.290196398466276
"event.times3054","full",160,0.07,0.4,0.53,0.0612871287128713,0.347623762376238,0.591089108910891,0.48,"81.665917814649",1.37135563189243
"event.times3055","low.var",160,0,0.11,0.89,0,0.172574257425743,0.827425742574257,0.53,"132.945357551769",0.891189551163572
"event.times3056","+high",160,0,0.41,0.59,0,0.398910891089109,0.601089108910891,0.62,"76.9890960945007",1.6600391187624
"event.times3057","+low",160,0.2,0.21,0.59,0.17960396039604,0.16950495049505,0.650891089108911,0.37,"146.025735419288",0.883021010973437
"event.times3058","full",160,0,0.24,0.76,0,0.256435643564356,0.743564356435644,0.44,"108.772935912077",1.30355255975861
"event.times3059","low.var",160,0,0.29,0.71,0,0.348415841584158,0.651584158415842,0.52,"90.3786900121836",1.02574985205407
"event.times3060","+high",160,0,0.33,0.67,0,0.336732673267327,0.663267326732673,0.64,"86.7552028127502",0.927675021171688
"event.times3061","+low",160,0.16,0.19,0.65,0.18009900990099,0.195148514851485,0.624752475247525,0.31,"230.633292555164",0.44933596292545
"event.times3062","full",160,0,0.3,0.7,0,0.301386138613861,0.698613861386139,0.54,"167.987105499321",1.54341795811058
"event.times3063","low.var",160,0.02,0.28,0.7,0.05,0.226534653465347,0.723465346534653,0.54,"121.614332565404",1.01895158798548
"event.times3064","+high",160,0,0.47,0.53,0,0.437920792079208,0.562079207920792,0.54,"60.9270080477966",1.30355368111977
"event.times3065","+low",160,0,0,1,0.00118811881188119,0.0732673267326733,0.925544554455445,0.3,"82.5110557032113",0.980309450468413
"event.times3066","full",160,0,0,1,0,0.14970297029703,0.85029702970297,0.54,"61.8294143820641",1.71271787145046
"event.times3067","low.var",160,0.06,0.35,0.59,0.104851485148515,0.342871287128713,0.552277227722772,0.46,"106.692537608306",1.18306735860786
"event.times3068","+high",160,0,0.45,0.55,0,0.374752475247525,0.625247524752475,0.64,"57.3426750919609",1.36351390544993
"event.times3069","+low",160,0,0.13,0.87,0.00168316831683168,0.10039603960396,0.897920792079208,0.35,"157.367752617316",0.373407750872414
"event.times3070","full",160,0.22,0.28,0.5,0.227128712871287,0.233762376237624,0.539108910891089,0.42,"46.5386336542282",1.50009340389861
"event.times3071","low.var",160,0,0.3,0.7,0,0.233465346534653,0.766534653465347,0.52,"136.722324292999",0.943674838376375
"event.times3072","+high",160,0,0.37,0.63,0,0.377920792079208,0.622079207920792,0.61,"54.4796532803359",1.63900065645671
"event.times3073","+low",160,0,0,1,0,0.0916831683168317,0.908316831683168,0.32,"96.9264461920627",0.901346543368788
"event.times3074","full",160,0.1,0.23,0.67,0.121683168316832,0.270594059405941,0.607722772277228,0.48,"59.6404258446819",1.05661198341519
"event.times3075","low.var",160,0,0.3,0.7,0,0.333069306930693,0.666930693069307,0.46,"64.0091520114277",1.18015439966227
"event.times3076","+high",160,0,0.52,0.48,0,0.422376237623762,0.577623762376238,0.62,"126.077441567329",1.68474695158321
"event.times3077","+low",160,0.3,0.21,0.49,0.283564356435644,0.19039603960396,0.526039603960396,0.33,"182.313443407329",0.800653577264635
"event.times3078","full",160,0,0.2,0.8,0,0.128316831683168,0.871683168316832,0.43,"39.7554318553455",0.904660065325908
"event.times3079","low.var",160,0,0,1,0,0.0843564356435644,0.915643564356436,0.4,"76.5420662636004",0.971124559342574
"event.times3080","+high",160,0,0.34,0.66,0,0.353663366336634,0.646336633663366,0.66,"78.5787615498162",1.22406596890792
"event.times3081","+low",160,0,0,1,0.013960396039604,0.0592079207920792,0.926831683168317,0.39,"138.917795919565",1.05911575486931
"event.times3082","full",160,0.18,0.29,0.53,0.194851485148515,0.343564356435644,0.461584158415842,0.48,"120.51747924159",1.57466719245722
"event.times3083","low.var",160,0,0.25,0.75,0,0.228811881188119,0.771188118811881,0.47,"103.408740584417",0.875989261307939
"event.times3084","+high",160,0,0.27,0.73,0,0.333168316831683,0.666831683168317,0.61,"79.8277295731792",1.19278541749634
"event.times3085","+low",160,0,0,1,0.0167326732673267,0.136138613861386,0.847128712871287,0.38,"148.14181065646",1.00524196034971
"event.times3086","full",160,0,0.18,0.82,0,0.219207920792079,0.780792079207921,0.52,"106.705749668761",0.546962969965437
"event.times3087","low.var",160,0.22,0.25,0.53,0.190693069306931,0.131485148514851,0.677821782178218,0.44,"124.675963066106",0.818690442806003
"event.times3088","+high",160,0,0.39,0.61,0,0.355742574257426,0.644257425742574,0.63,"124.115392783564",0.846747783275323
"event.times3089","+low",160,0.2,0.24,0.56,0.252079207920792,0.218712871287129,0.529207920792079,0.33,"183.423900085242",0.680640675401945
"event.times3090","full",160,0,0.29,0.71,0,0.280891089108911,0.719108910891089,0.48,"73.9157805841284",0.946618052456756
"event.times3091","low.var",160,0,0.36,0.64,0,0.397425742574257,0.602574257425743,0.48,"179.415839435833",0.800364272116937
"event.times3092","+high",160,0,0.52,0.48,0,0.441782178217822,0.558217821782178,0.56,"121.115130868173",0.976735770878636
"event.times3093","+low",160,0.19,0.2,0.61,0.151980198019802,0.18970297029703,0.658316831683168,0.36,"123.918589445746",1.01411025731407
"event.times3094","full",160,0,0.23,0.77,0,0.19,0.81,0.46,"50.2876731975901",1.41830987039023
"event.times3095","low.var",160,0,0.34,0.66,0,0.292871287128713,0.707128712871287,0.56,"88.3097913042286",1.10496274763282
"event.times3096","+high",160,0,0.35,0.65,0,0.336930693069307,0.663069306930693,0.54,"50.3763435007848",0.831642998409071
"event.times3097","+low",160,0.17,0.31,0.52,0.17960396039604,0.264158415841584,0.556237623762376,0.4,"143.55408701576",1.06791792732338
"event.times3098","full",160,0.77,0,0.23,0.789009900990099,0,0.210990099009901,0.01,"0",0.45763741133701
"event.times3099","low.var",160,0.13,0.31,0.56,0.128514851485149,0.367920792079208,0.503564356435644,0.48,"64.4603839543604",0.787373025916995
"event.times3100","+high",160,0,0.43,0.57,0,0.42049504950495,0.579504950495049,0.59,"109.866908268354",1.37015657965069
"event.times3101","+low",160,0.21,0.2,0.59,0.242871287128713,0.154455445544554,0.602673267326733,0.3,"139.812893263542",0.460443347643083
"event.times3102","full",160,0.06,0.37,0.57,0.0412871287128713,0.313069306930693,0.645643564356436,0.5,"136.178068192204",1.66210564275791
"event.times3103","low.var",160,0.03,0.24,0.73,0.0522772277227723,0.241683168316832,0.706039603960396,0.47,"86.5485510531982",0.870432833267534
"event.times3104","+high",160,0,0.45,0.55,0,0.383663366336634,0.616336633663366,0.61,"69.6585382695752",1.17789479060506
"event.times3105","+low",160,0.2,0.27,0.53,0.161683168316832,0.279405940594059,0.558910891089109,0.36,"218.997576769614",0.919489300807723
"event.times3106","full",160,0.1,0.31,0.59,0.107128712871287,0.31970297029703,0.573168316831683,0.44,"153.969856973449",0.804663597082949
"event.times3107","low.var",160,0,0.15,0.85,0,0.121089108910891,0.878910891089109,0.51,"120.75603972301",0.76046203610853
"event.times3108","+high",160,0,0.47,0.53,0,0.48049504950495,0.51950495049505,0.59,"108.681544974182",1.47116779337232
"event.times3109","+low",160,0,0,1,0.018019801980198,0.135544554455446,0.846435643564356,0.4,"89.597080228032",1.10259451230955
"event.times3110","full",160,0,0,1,0,0.114455445544554,0.885544554455446,0.54,"97.4961652757478",0.648672755288957
"event.times3111","low.var",160,0.13,0.31,0.56,0.12950495049505,0.331683168316832,0.538811881188119,0.44,"103.563401419674",0.909475672531029
"event.times3112","+high",160,0,0.33,0.67,0,0.404653465346535,0.595346534653465,0.56,"72.9655084594127",1.71133543300671
"event.times3113","+low",160,0,0,1,0,0.0798019801980198,0.92019801980198,0.42,"114.292438199254",1.07127809279373
"event.times3114","full",160,0,0.16,0.84,0,0.138613861386139,0.861386138613861,0.4,"50.5907035896795",1.21329104023604
"event.times3115","low.var",160,0.12,0.44,0.44,0.146930693069307,0.353465346534653,0.49960396039604,0.48,"56.3798537426415",1.15506378534565
"event.times3116","+high",160,0,0.4,0.6,0,0.429504950495049,0.570495049504951,0.56,"64.7448319636856",1.31863510931007
"event.times3117","+low",160,0.07,0.2,0.73,0.0647524752475248,0.228415841584158,0.706831683168317,0.31,"107.376067183728",0.444779317172597
"event.times3118","full",160,0,0.29,0.71,0,0.205049504950495,0.794950495049505,0.5,"104.180422053235",0.659858134131343
"event.times3119","low.var",160,0,0.4,0.6,0,0.361584158415842,0.638415841584158,0.5,"36.9517786196075",1.12367948803434
"event.times3120","+high",160,0,0.42,0.58,0,0.417623762376238,0.582376237623762,0.54,"70.65879747234",1.38481190571073
"event.times3121","+low",160,0.75,0,0.25,0.782871287128713,0,0.217128712871287,0.01,"0",1.01098122164497
"event.times3122","full",160,0,0.32,0.68,0,0.335643564356436,0.664356435643564,0.53,"141.441728793687",1.76686000731723
"event.times3123","low.var",160,0.16,0.4,0.44,0.205544554455446,0.286237623762376,0.508217821782178,0.47,"114.793453949374",0.931011486408664
"event.times3124","+high",160,0,0.33,0.67,0,0.264653465346535,0.735346534653465,0.57,"71.2178133660994",1.22639924868291
"event.times3125","+low",160,0.15,0.13,0.72,0.154653465346535,0.157920792079208,0.687425742574257,0.33,"151.227076066427",0.526431367371372
"event.times3126","full",160,0.18,0.3,0.52,0.208910891089109,0.273564356435644,0.517524752475248,0.44,"125.679777631246",1.10100917340869
"event.times3127","low.var",160,0.13,0.33,0.54,0.166138613861386,0.31039603960396,0.523465346534653,0.5,"119.442476611444",1.06645657589455
"event.times3128","+high",160,0,0.52,0.48,0,0.521584158415842,0.478415841584158,0.6,"95.6247553330054",0.995796001328128
"event.times3129","+low",160,0,0,1,0,0.0706930693069307,0.929306930693069,0.32,"55.0637550385044",0.57427518353275
"event.times3130","full",160,0,0.37,0.63,0,0.327821782178218,0.672178217821782,0.48,"119.916789894908",0.308518702098849
"event.times3131","low.var",160,0.08,0.37,0.55,0.138217821782178,0.337425742574257,0.524356435643564,0.45,"57.7143093411314",0.990124420496665
"event.times3132","+high",160,0,0.44,0.56,0,0.376237623762376,0.623762376237624,0.62,"72.493111857458",1.13006293324787
"event.times3133","+low",160,0.19,0.17,0.64,0.170594059405941,0.16950495049505,0.65990099009901,0.38,"81.0336854584287",0.723034571467977
"event.times3134","full",160,0,0.25,0.75,0,0.256534653465347,0.743465346534653,0.44,"73.1100928451788",0.314623951744735
"event.times3135","low.var",160,0,0.26,0.74,0,0.218217821782178,0.781782178217822,0.53,"95.4415884873039",0.985513955003118
"event.times3136","+high",160,0,0.35,0.65,0,0.380693069306931,0.619306930693069,0.62,"37.2563470382708",1.59878255939283
"event.times3137","+low",160,0,0,1,0,0.0805940594059406,0.919405940594059,0.31,"78.8591028174463",0.954517656898726
"event.times3138","full",160,0.23,0.17,0.6,0.178514851485149,0.179405940594059,0.642079207920792,0.46,"73.7595253514683",0.321529711612161
"event.times3139","low.var",160,0.1,0.34,0.56,0.126930693069307,0.354059405940594,0.519009900990099,0.45,"82.2772676055882",1.04273350718144
"event.times3140","+high",160,0,0.44,0.56,0,0.362772277227723,0.637227722772277,0.62,"66.8223474953941",1.30219254402231
"event.times3141","+low",160,0,0,1,0,0.132277227722772,0.867722772277228,0.37,"122.049494732592",0.987427424585898
"event.times3142","full",160,0,0.28,0.72,0,0.307326732673267,0.692673267326733,0.54,"82.0851831770678",1.09929466385492
"event.times3143","low.var",160,0,0.29,0.71,0,0.258118811881188,0.741881188118812,0.49,"59.2800871719256",0.910348517106193
"event.times3144","+high",160,0,0.4,0.6,0,0.464356435643564,0.535643564356436,0.59,"62.8293421118723",1.44222659537826
"event.times3145","+low",160,0,0.08,0.92,0.0100990099009901,0.0784158415841584,0.911485148514852,0.33,"87.7640982115549",1.04492701563877
"event.times3146","full",160,0,0,1,0,0.167128712871287,0.832871287128713,0.42,"184.316342751596",1.23466340676197
"event.times3147","low.var",160,0.18,0.21,0.61,0.163465346534653,0.289108910891089,0.547425742574257,0.49,"88.9701451633718",1.21437632249678
"event.times3148","+high",160,0,0.39,0.61,0,0.43019801980198,0.56980198019802,0.62,"67.5751671578533",1.47704496120094
"event.times3149","+low",160,0.19,0.17,0.64,0.144257425742574,0.188613861386139,0.667128712871287,0.32,"141.174716445097",0.283302783318097
"event.times3150","full",160,0,0.22,0.78,0,0.226534653465347,0.773465346534653,0.43,"89.4113021848162",1.30350557249084
"event.times3151","low.var",160,0,0.18,0.82,0,0.22950495049505,0.770495049504951,0.46,"112.219618267795",1.13234169120542
"event.times3152","+high",160,0,0.36,0.64,0,0.426930693069307,0.573069306930693,0.67,"121.200870082868",1.48557331720389
"event.times3153","+low",160,0.17,0.16,0.67,0.198019801980198,0.151980198019802,0.65,0.37,"63.4423995962348",1.22449584129125
"event.times3154","full",160,0.3,0.25,0.45,0.231188118811881,0.257029702970297,0.511782178217822,0.41,"61.9226333111182",1.37979779934434
"event.times3155","low.var",160,0.05,0.36,0.59,0.0685148514851485,0.341584158415842,0.58990099009901,0.45,"75.3737006337379",0.946740564983891
"event.times3156","+high",160,0,0.4,0.6,0,0.413861386138614,0.586138613861386,0.63,"112.109006638122",1.3901103674014
"event.times3157","+low",160,0.3,0.23,0.47,0.255148514851485,0.193267326732673,0.551584158415842,0.38,"110.067346892055",0.624536404379635
"event.times3158","full",160,0,0.17,0.83,0,0.248415841584158,0.751584158415842,0.45,"101.268920144957",0.965825544112376
"event.times3159","low.var",160,0.18,0.28,0.54,0.172277227722772,0.29970297029703,0.528019801980198,0.46,"124.409771035012",0.949029957423529
"event.times3160","+high",160,0,0.51,0.49,0,0.517920792079208,0.482079207920792,0.59,"87.3218746820391",0.810288655416636
"event.times3161","+low",160,0.14,0.12,0.74,0.126732673267327,0.115346534653465,0.757920792079208,0.34,"195.05575738174",0.395170612911507
"event.times3162","full",160,0,0.27,0.73,0,0.317326732673267,0.682673267326733,0.5,"54.5482408149336",1.45212014835104
"event.times3163","low.var",160,0,0.4,0.6,0,0.3,0.7,0.47,"92.8844673210327",1.21261415896166
"event.times3164","+high",160,0,0.45,0.55,0,0.491188118811881,0.508811881188119,0.59,"124.756101816807",1.5853797285231
"event.times3165","+low",160,0.25,0.15,0.6,0.244356435643564,0.0792079207920792,0.676435643564356,0.33,"134.314867306357",0.879111188923728
"event.times3166","full",160,0,0.3,0.7,0,0.306732673267327,0.693267326732673,0.47,"143.36125248478",0.538128917799981
"event.times3167","low.var",160,0,0.17,0.83,0,0.303861386138614,0.696138613861386,0.58,"66.1792033969182",1.10921707078555
"event.times3168","+high",160,0,0.54,0.46,0,0.487128712871287,0.512871287128713,0.59,"84.9434185504111",1.09716157171367
"event.times3169","+low",160,0.19,0.13,0.68,0.162178217821782,0.138118811881188,0.69970297029703,0.4,"92.2288225976017",0.512746288022974
"event.times3170","full",160,0.1,0.26,0.64,0.080990099009901,0.36019801980198,0.558811881188119,0.45,"162.075452720476",0.763059901821549
"event.times3171","low.var",160,0.08,0.24,0.68,0.0417821782178218,0.280594059405941,0.677623762376238,0.46,"103.492921594056",1.14977347806952
"event.times3172","+high",160,0,0.52,0.48,0,0.458217821782178,0.541782178217822,0.67,"69.0592353566877",0.930142084638503
"event.times3173","+low",160,0.18,0.3,0.52,0.254059405940594,0.222871287128713,0.523069306930693,0.36,"120.015474602231",1.18727015688477
"event.times3174","full",160,0,0.13,0.87,0,0.154554455445545,0.845445544554455,0.48,"63.6622299787541",1.01438754777694
"event.times3175","low.var",160,0,0.2,0.8,0,0.215049504950495,0.784950495049505,0.55,"66.8484271233742",0.881258085681517
"event.times3176","+high",160,0,0.39,0.61,0,0.341287128712871,0.658712871287129,0.62,"84.2616505397617",1.65421674688769
"event.times3177","+low",160,0.31,0.13,0.56,0.280792079207921,0.143168316831683,0.576039603960396,0.32,"108.442925797237",0.825671976512998
"event.times3178","full",160,0,0.35,0.65,0,0.322277227722772,0.677722772277228,0.47,"145.208491204852",1.55586739390087
"event.times3179","low.var",160,0,0.16,0.84,0,0.19049504950495,0.80950495049505,0.5,"75.1231834364022",1.17790759331114
"event.times3180","+high",160,0,0.44,0.56,0,0.41049504950495,0.589504950495049,0.62,"82.9720976785815",0.972158511155449
"event.times3181","+low",160,0,0,1,0.00297029702970297,0.0855445544554456,0.911485148514852,0.3,"98.7360772350555",1.05721894106261
"event.times3182","full",160,0,0.23,0.77,0,0.202475247524752,0.797524752475248,0.42,"162.019779596691",0.362149608181762
"event.times3183","low.var",160,0,0.34,0.66,0,0.405346534653465,0.594653465346535,0.48,"72.3856989975669",0.943799231775747
"event.times3184","+high",160,0,0.39,0.61,0,0.362079207920792,0.637920792079208,0.59,"109.771036460165",0.893482969054909
"event.times3185","+low",160,0,0,1,0,0.117623762376238,0.882376237623762,0.33,"72.9545237262453",0.7327654989622
"event.times3186","full",160,0,0,1,0,0.102970297029703,0.897029702970297,0.46,"125.616545128534",1.60934688798878
"event.times3187","low.var",160,0,0.31,0.69,0,0.31970297029703,0.68029702970297,0.53,"132.077713409726",1.20304406619121
"event.times3188","+high",160,0,0.46,0.54,0,0.46,0.54,0.61,"109.065987885859",1.44167330781179
"event.times3189","+low",160,0,0,1,0.00148514851485149,0.0808910891089109,0.917623762376238,0.36,"99.6707195495411",0.978992673797631
