"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times1044","+high",60,0.87,0,0.13,0.872178217821782,0,0.127821782178218,0.01,"0",0.9288485309979
"event.times1045","+low",60,0.44,0,0.56,0.435445544554455,0,0.564554455445545,0.01,"0",0.813982468551004
"event.times1046","full",60,0.6,0.04,0.36,0.636138613861386,0.0640594059405941,0.29980198019802,0.2,"191.530661555065",1.40369841033936
"event.times1047","low.var",60,0.8,0,0.2,0.825544554455446,0,0.174455445544554,0.02,"1.61580080653868",0.830234341894013
"event.times1048","+high",60,0.13,0.43,0.44,0.166435643564356,0.384851485148515,0.448712871287129,0.46,"151.886520850213",0.981022589138758
"event.times1049","+low",60,0.56,0,0.44,0.571485148514851,0,0.428514851485149,0.03,"21.2999951895246",1.11840655867849
"event.times1050","full",60,0.66,0.03,0.31,0.585247524752475,0.0296039603960396,0.385148514851485,0.09,"269.204868232126",0.974330307750861
"event.times1051","low.var",60,0.8,0.02,0.18,0.733267326732673,0.0272277227722772,0.239504950495049,0.23,"123.902140064153",1.19529007370756
"event.times1052","+high",60,0.13,0.18,0.69,0.0978217821782178,0.314950495049505,0.587227722772277,0.6,"178.730961997459",0.999680759216898
"event.times1053","+low",60,0.62,0,0.38,0.546732673267327,0,0.453267326732673,0.01,"0",0.676712820905497
"event.times1054","full",60,0.5,0.16,0.34,0.448514851485149,0.150990099009901,0.400495049504951,0.19,"255.018595003749",1.76095216969904
"event.times1055","low.var",60,0.3,0.23,0.47,0.368712871287129,0.212079207920792,0.419207920792079,0.28,"249.540249318673",0.878102401030697
"event.times1056","+high",60,0.49,0.19,0.32,0.520594059405941,0.181584158415842,0.297821782178218,0.41,"165.014276218432",1.18664903122809
"event.times1057","+low",60,0.48,0,0.52,0.465544554455446,0,0.534455445544554,0.01,"0",0.430722161344957
"event.times1058","full",60,0.63,0.06,0.31,0.668415841584158,0.0398019801980198,0.291782178217822,0.22,"132.156101238911",1.63720446197786
"event.times1059","low.var",60,0.81,0,0.19,0.79990099009901,0,0.20009900990099,0.04,"22.6915620022714",1.04794308082419
"event.times1060","+high",60,0.28,0.29,0.43,0.277029702970297,0.327425742574257,0.395544554455446,0.42,"176.743927037166",1.23597290786073
"event.times1061","+low",60,0.43,0,0.57,0.467227722772277,0,0.532772277227723,0.03,"23.8799607812824",0.454557916802523
"event.times1062","full",60,0.42,0.09,0.49,0.43980198019802,0.0908910891089109,0.469306930693069,0.19,"254.336301255549",1.04835678717747
"event.times1063","low.var",60,0.84,0.02,0.14,0.773564356435644,0.016039603960396,0.21039603960396,0.18,"207.071078368857",1.18166038829316
"event.times1064","+high",60,0.62,0.14,0.24,0.548910891089109,0.125643564356436,0.325445544554455,0.4,"196.48301160438",1.40735509289822
"event.times1065","+low",60,0.52,0,0.48,0.477623762376238,0,0.522376237623762,0.08,"245.140924000941",1.05398087370597
"event.times1066","full",60,0.76,0,0.24,0.775049504950495,0,0.224950495049505,0.01,"0",1.20066557722115
"event.times1067","low.var",60,0.89,0,0.11,0.830990099009901,0,0.169009900990099,0.04,"10.3942796895408",1.24188706148997
"event.times1068","+high",60,0.42,0.22,0.36,0.477128712871287,0.21009900990099,0.312772277227723,0.41,"98.8567870536138",1.71208454462693
"event.times1069","+low",60,0.58,0,0.42,0.547524752475248,0,0.452475247524752,0.01,"0",1.07232729590894
"event.times1070","full",60,0.74,0,0.26,0.703960396039604,0,0.296039603960396,0.02,"2.50560965177856",1.51677551143375
"event.times1071","low.var",60,0.66,0.06,0.28,0.715940594059406,0.055049504950495,0.229009900990099,0.16,"214.29809401007",1.23300770034969
"event.times1072","+high",60,0.08,0.28,0.64,0.0824752475247525,0.343663366336634,0.573861386138614,0.54,"172.171216832219",1.36787625232504
"event.times1073","+low",60,0.49,0,0.51,0.444455445544554,0,0.555544554455446,0.07,"13.0632913239871",1.23265902742912
"event.times1074","full",60,0.78,0,0.22,0.757029702970297,0,0.242970297029703,0.03,"0.590299447267095",1.34474993871148
"event.times1075","low.var",60,0.81,0,0.19,0.791386138613861,0,0.208613861386139,0.02,"12.9902969954947",0.789940858865514
"event.times1076","+high",60,0.9,0,0.1,0.851089108910891,0,0.148910891089109,0.02,"4.57109026238675",0.802862183888581
"event.times1077","+low",60,0.49,0,0.51,0.518910891089109,0,0.481089108910891,0.01,"0",0.349248365647077
"event.times1078","full",60,0.75,0,0.25,0.763069306930693,0,0.236930693069307,0.01,"0",1.4775741468689
"event.times1079","low.var",60,0.84,0,0.16,0.80950495049505,0,0.19049504950495,0.06,"73.2049269167918",1.13974160384013
"event.times1080","+high",60,0.44,0.21,0.35,0.390891089108911,0.248613861386139,0.36049504950495,0.4,"118.858043952666",1.60203136042785
"event.times1081","+low",60,0.63,0,0.37,0.620891089108911,0,0.379108910891089,0.03,"11.6586507863849",1.0099302146679
"event.times1082","full",60,0.71,0,0.29,0.71039603960396,0,0.28960396039604,0.02,"0.538424176790504",0.836148587638843
"event.times1083","low.var",60,0.76,0,0.24,0.759405940594059,0,0.240594059405941,0.04,"18.0993642610486",0.804484529648024
"event.times1084","+high",60,0.35,0.2,0.45,0.367722772277228,0.183168316831683,0.449108910891089,0.46,"203.40100987313",0.912461910115657
"event.times1085","+low",60,0.51,0,0.49,0.49970297029703,0,0.50029702970297,0.01,"0",0.293800742123076
"event.times1086","full",60,0.47,0.1,0.43,0.432871287128713,0.112178217821782,0.454950495049505,0.23,"198.817797161853",1.70147895828006
"event.times1087","low.var",60,0.78,0,0.22,0.808316831683168,0,0.191683168316832,0.07,"25.6014821758552",1.15596507056818
"event.times1088","+high",60,0.54,0.18,0.28,0.525148514851485,0.171089108910891,0.303762376237624,0.32,"75.9124559345296",0.965381571378461
"event.times1089","+low",60,0.64,0,0.36,0.63029702970297,0,0.36970297029703,0.01,"0",0.914153226971089
"event.times1090","full",60,0.68,0,0.32,0.713663366336634,0,0.286336633663366,0.02,"1.02613797966777",1.11462241074747
"event.times1091","low.var",60,0.82,0,0.18,0.787722772277228,0,0.212277227722772,0.01,"0",1.0088340214506
"event.times1092","+high",60,0.44,0.23,0.33,0.478712871287129,0.234950495049505,0.286336633663366,0.38,"130.036064424503",1.3730617496292
"event.times1093","+low",60,0.53,0,0.47,0.588019801980198,0,0.411980198019802,0.03,"1.58645440603085",0.985945609865496
"event.times1094","full",60,0.72,0,0.28,0.748910891089109,0,0.251089108910891,0.05,"43.1014114533968",1.08912942023137
"event.times1095","low.var",60,0.64,0.06,0.3,0.671782178217822,0.0772277227722772,0.250990099009901,0.13,"220.210837420881",1.22966759536818
"event.times1096","+high",60,0.34,0.2,0.46,0.367821782178218,0.240594059405941,0.391584158415842,0.38,"161.802702946073",1.4416255689719
"event.times1097","+low",60,0.48,0,0.52,0.508316831683168,0,0.491683168316832,0.04,"57.0548484697719",1.16961145778965
"event.times1098","full",60,0.63,0.12,0.25,0.550990099009901,0.0669306930693069,0.382079207920792,0.18,"123.573171739764",1.76110696902492
"event.times1099","low.var",60,0.73,0,0.27,0.74009900990099,0,0.25990099009901,0.06,"7.45213068160715",1.12599110319083
"event.times1100","+high",60,0.92,0,0.08,0.877029702970297,0,0.122970297029703,0.03,"12.7459757079775",1.45736188281516
"event.times1101","+low",60,0.59,0,0.41,0.515346534653465,0,0.484653465346535,0.02,"14.2620422886047",0.847021941478799
"event.times1102","full",60,0.79,0,0.21,0.814158415841584,0,0.185841584158416,0.03,"16.1406830895922",0.384910248696742
"event.times1103","low.var",60,0.61,0.01,0.38,0.58980198019802,0.0355445544554455,0.374653465346535,0.19,"211.833670946444",0.86870110671495
"event.times1104","+high",60,0.25,0.29,0.46,0.257623762376238,0.323861386138614,0.418514851485148,0.4,"197.698107954765",1.68823628842325
"event.times1105","+low",60,0.61,0,0.39,0.584059405940594,0,0.415940594059406,0.02,"5.12921020906133",0.3886332954956
"event.times1106","full",60,0.64,0,0.36,0.697029702970297,0,0.302970297029703,0.01,"0",1.0265909777153
"event.times1107","low.var",60,0.5,0.06,0.44,0.542970297029703,0.10009900990099,0.356930693069307,0.19,"229.041884835097",1.2406597967011
"event.times1108","+high",60,0.48,0.16,0.36,0.472772277227723,0.195940594059406,0.331287128712871,0.3,"203.384200034252",1.22964819523277
"event.times1109","+low",60,0.54,0,0.46,0.485742574257426,0,0.514257425742574,0.01,"0",1.01402463428902
"event.times1110","full",60,0.7,0,0.3,0.727722772277228,0,0.272277227722772,0.02,"0.117873349225885",1.14358510296881
"event.times1111","low.var",60,0.76,0.02,0.22,0.733564356435644,0.0302970297029703,0.236138613861386,0.08,"193.643521810331",0.89807183582651
"event.times1112","+high",60,0.88,0,0.12,0.864752475247525,0,0.135247524752475,0.01,"0",0.954176403769478
"event.times1113","+low",60,0.63,0,0.37,0.598910891089109,0,0.401089108910891,0.03,"0.317067204424614",1.01570235139906
"event.times1114","full",60,0.45,0.12,0.43,0.497425742574257,0.132871287128713,0.36970297029703,0.28,"159.423317112029",1.74505581688212
"event.times1115","low.var",60,0.77,0,0.23,0.814752475247525,0,0.185247524752475,0.01,"0",1.10307648190182
"event.times1116","+high",60,0.84,0,0.16,0.840792079207921,0,0.159207920792079,0.03,"38.8068365391263",0.837777478266661
"event.times1117","+low",60,0.58,0,0.42,0.601980198019802,0,0.398019801980198,0.01,"0",0.237108723102239
"event.times1118","full",60,0.74,0,0.26,0.713267326732673,0,0.286732673267327,0.01,"0",1.02035489940277
"event.times1119","low.var",60,0.7,0.06,0.24,0.639009900990099,0.0702970297029703,0.290693069306931,0.18,"215.728749458408",1.13368065244186
"event.times1120","+high",60,0.35,0.25,0.4,0.385742574257426,0.247029702970297,0.367227722772277,0.43,"102.773659618342",1.26574592355642
"event.times1121","+low",60,0.44,0,0.56,0.454851485148515,0,0.545148514851485,0.01,"0",0.473634094539836
"event.times1122","full",60,0.29,0.12,0.59,0.268415841584158,0.158019801980198,0.573564356435644,0.34,"137.675243059586",1.60431607581941
"event.times1123","low.var",60,0.85,0,0.15,0.841089108910891,0,0.158910891089109,0.01,"0",0.969178559480647
"event.times1124","+high",60,0.55,0.22,0.23,0.495940594059406,0.165445544554455,0.338613861386139,0.37,"136.60461177553",1.39936656184586
"event.times1125","+low",60,0.49,0,0.51,0.444257425742574,0,0.555742574257426,0.01,"0",0.32165684966979
"event.times1126","full",60,0.81,0,0.19,0.809405940594059,0,0.190594059405941,0.07,"12.1372852291349",1.60048261676319
"event.times1127","low.var",60,0.77,0,0.23,0.79019801980198,0,0.20980198019802,0.01,"0",0.956876695656565
"event.times1128","+high",60,0.88,0,0.12,0.883366336633663,0,0.116633663366337,0.01,"0",0.886021273201194
"event.times1129","+low",60,0.49,0,0.51,0.514554455445545,0,0.485445544554455,0.06,"29.3587035303633",1.13786072155746
"event.times1130","full",60,0.65,0,0.35,0.63950495049505,0,0.36049504950495,0.09,"26.2089916547035",0.773052198235226
"event.times1131","low.var",60,0.65,0,0.35,0.758712871287129,0,0.241287128712871,0.01,"0",0.86832401277825
"event.times1132","+high",60,0.52,0.11,0.37,0.525445544554455,0.12990099009901,0.344653465346535,0.24,"81.2477609536059",1.34072409908224
"event.times1133","+low",60,0.54,0,0.46,0.51029702970297,0,0.48970297029703,0.03,"9.01589627967335",1.13287068273958
"event.times1134","full",60,0.75,0,0.25,0.711188118811881,0,0.288811881188119,0.03,"6.94869054471418",1.06393305904864
"event.times1135","low.var",60,0.78,0,0.22,0.811881188118812,0,0.188118811881188,0.01,"0",0.775300260432311
"event.times1136","+high",60,0.43,0.27,0.3,0.491782178217822,0.23019801980198,0.278019801980198,0.37,"119.9966984325",1.0787535537643
"event.times1137","+low",60,0.41,0,0.59,0.467623762376238,0,0.532376237623762,0.02,"1.52976803812503",1.13076909749639
"event.times1138","full",60,0.65,0,0.35,0.727425742574257,0,0.272574257425743,0.02,"0.393515992574392",0.770851464043584
"event.times1139","low.var",60,0.72,0.07,0.21,0.78,0.0469306930693069,0.173069306930693,0.18,"191.45117239084",1.21954927430483
"event.times1140","+high",60,0.38,0.2,0.42,0.368514851485149,0.195049504950495,0.436435643564356,0.41,"137.54466862889",1.06070958642633
"event.times1141","+low",60,0.54,0,0.46,0.533861386138614,0,0.466138613861386,0.01,"0",0.802370237043836
"event.times1142","full",60,0.84,0,0.16,0.812475247524753,0,0.187524752475248,0.02,"18.1799416434922",0.469672142025861
"event.times1143","low.var",60,0.8,0,0.2,0.801386138613861,0,0.198613861386139,0.02,"22.2362080404666",0.827875927266229
"event.times1144","+high",60,0.58,0.19,0.23,0.526633663366337,0.139009900990099,0.334356435643564,0.43,"124.347527065073",1.1533347711963
"event.times1145","+low",60,0.75,0,0.25,0.713564356435644,0,0.286435643564356,0.02,"1.92272748917011",1.20553967603397
"event.times1146","full",60,0.73,0,0.27,0.693960396039604,0,0.306039603960396,0.01,"0",0.515541289781518
"event.times1147","low.var",60,0.79,0,0.21,0.816930693069307,0,0.183069306930693,0.01,"0",1.05544416722852
"event.times1148","+high",60,0,0.38,0.62,0,0.361386138613861,0.638613861386139,0.51,"165.788547284632",1.4194029889738
"event.times1149","+low",60,0.51,0,0.49,0.517722772277228,0,0.482277227722772,0.04,"2.09158503577862",1.05497402013422
"event.times1150","full",60,0.7,0,0.3,0.748118811881188,0,0.251881188118812,0.05,"80.0104992760349",1.60870201896622
"event.times1151","low.var",60,0.7,0.04,0.26,0.707326732673267,0.0476237623762376,0.245049504950495,0.15,"85.3908864825893",1.10471076272838
"event.times1152","+high",60,0.78,0,0.22,0.819207920792079,0,0.180792079207921,0.01,"0",0.854036574731937
"event.times1153","+low",60,0.7,0,0.3,0.681584158415842,0,0.318415841584158,0.01,"0",1.18294796688509
"event.times1154","full",60,0.53,0.1,0.37,0.53990099009901,0.092970297029703,0.367128712871287,0.26,"208.212849760078",0.525389313890045
"event.times1155","low.var",60,0.71,0.05,0.24,0.662871287128713,0.0567326732673267,0.28039603960396,0.2,"168.591723515079",0.864150630511846
"event.times1156","+high",60,0.37,0.21,0.42,0.399405940594059,0.219405940594059,0.381188118811881,0.45,"113.142733770889",1.25726481192774
"event.times1157","+low",60,0.59,0,0.41,0.605247524752475,0,0.394752475247525,0.02,"0.671947935325897",0.285449729076136
"event.times1158","full",60,0.79,0,0.21,0.739504950495049,0,0.260495049504951,0.03,"21.9642048008121",0.877390959550851
"event.times1159","low.var",60,0.85,0,0.15,0.786633663366337,0,0.213366336633663,0.03,"13.0621645752339",1.02606844796339
"event.times1160","+high",60,0.31,0.26,0.43,0.323465346534653,0.275544554455446,0.400990099009901,0.47,"158.773170144822",1.75869111284783
"event.times1161","+low",60,0.56,0,0.44,0.571287128712871,0,0.428712871287129,0.02,"19.1640782231922",0.984447300692962
"event.times1162","full",60,0.73,0,0.27,0.71019801980198,0,0.28980198019802,0.01,"0",0.25362977249191
"event.times1163","low.var",60,0.82,0,0.18,0.802970297029703,0,0.197029702970297,0.02,"0.37934522032568",1.21930602128515
"event.times1164","+high",60,0.38,0.3,0.32,0.442772277227723,0.274455445544554,0.282772277227723,0.38,"168.579267791744",1.22810147543075
"event.times1165","+low",60,0.59,0,0.41,0.545247524752475,0,0.454752475247525,0.01,"0",0.552765061317938
"event.times1166","full",60,0.77,0,0.23,0.824257425742574,0,0.175742574257426,0.04,"4.98923161166226",1.3351968930138
"event.times1167","low.var",60,0.78,0,0.22,0.755841584158416,0,0.244158415841584,0.01,"0",0.962029065319618
"event.times1168","+high",60,0.86,0,0.14,0.864752475247525,0,0.135247524752475,0.01,"0",1.66511104920584
"event.times1169","+low",60,0.54,0,0.46,0.55029702970297,0,0.44970297029703,0.02,"1.46141188604188",0.565141099308457
"event.times1170","full",60,0.8,0,0.2,0.758811881188119,0,0.241188118811881,0.01,"0",0.816508204763633
"event.times1171","low.var",60,0.81,0,0.19,0.811386138613861,0,0.188613861386139,0.13,"80.8774099044051",1.05956765571551
"event.times1172","+high",60,0.8,0,0.2,0.871881188118812,0,0.128118811881188,0.01,"0",0.835969048706379
"event.times1173","+low",60,0.55,0,0.45,0.56960396039604,0,0.43039603960396,0.01,"0",1.10287445676357
"event.times1174","full",60,0.77,0,0.23,0.784257425742574,0,0.215742574257426,0.02,"0.777625288390906",0.291015638079693
"event.times1175","low.var",60,0.77,0,0.23,0.818712871287129,0,0.181287128712871,0.05,"9.14443916872128",0.757204514068044
"event.times1176","+high",60,0.31,0.29,0.4,0.285049504950495,0.331188118811881,0.383762376237624,0.43,"148.327578960859",0.967501053286182
"event.times1177","+low",60,0.55,0,0.45,0.551980198019802,0,0.448019801980198,0.01,"0",0.390939470578446
"event.times1178","full",60,0.5,0.12,0.38,0.565049504950495,0.128811881188119,0.306138613861386,0.28,"181.2031080743",1.70481232271286
"event.times1179","low.var",60,0.8,0,0.2,0.804554455445545,0,0.195445544554455,0.02,"13.4442802524404",1.04795060169932
"event.times1180","+high",60,0.8,0,0.2,0.869108910891089,0,0.130891089108911,0.01,"0",1.32585174652943
"event.times1181","+low",60,0.56,0,0.44,0.56990099009901,0,0.43009900990099,0.01,"0",0.456171710878127
"event.times1182","full",60,0.7,0,0.3,0.746732673267327,0,0.253267326732673,0.01,"0",0.539894184294078
"event.times1183","low.var",60,0.71,0.03,0.26,0.724554455445545,0.0398019801980198,0.235643564356436,0.19,"217.869907758882",1.01823734575019
"event.times1184","+high",60,0.45,0.14,0.41,0.421683168316832,0.149009900990099,0.429306930693069,0.32,"181.656261551516",0.986050888866191
"event.times1185","+low",60,0.53,0,0.47,0.527029702970297,0,0.472970297029703,0.03,"12.9807056295533",0.75505019172357
"event.times1186","full",60,0.73,0,0.27,0.711188118811881,0,0.288811881188119,0.11,"67.0656767471779",1.45485221484219
"event.times1187","low.var",60,0.76,0,0.24,0.806534653465347,0,0.193465346534653,0.01,"0",0.968493130195197
"event.times1188","+high",60,0.34,0.23,0.43,0.30049504950495,0.213762376237624,0.485742574257426,0.36,"102.469929550833",1.21877484420404
"event.times1189","+low",60,0.59,0,0.41,0.574158415841584,0,0.425841584158416,0.07,"34.9876115697547",1.1393243913123
"event.times1190","full",60,0.76,0,0.24,0.705148514851485,0,0.294851485148515,0.01,"0",1.66006405396284
"event.times1191","low.var",60,0.71,0,0.29,0.75019801980198,0,0.24980198019802,0.08,"74.1844782755418",0.933962110867795
"event.times1192","+high",60,0.3,0.24,0.46,0.291287128712871,0.263663366336634,0.445049504950495,0.38,"158.515227532952",1.19668339610925
"event.times1193","+low",60,0.51,0,0.49,0.527623762376238,0,0.472376237623762,0.02,"0.483673374569606",1.1986892033081
"event.times1194","full",60,0.64,0,0.36,0.667524752475248,0,0.332475247524752,0.01,"0",0.634026025660763
"event.times1195","low.var",60,0.68,0.08,0.24,0.692772277227723,0.0661386138613861,0.241089108910891,0.12,"171.414181731285",1.10229410329366
"event.times1196","+high",60,0.87,0,0.13,0.854752475247525,0,0.145247524752475,0.01,"0",0.811811825314179
"event.times1197","+low",60,0.49,0,0.51,0.557326732673267,0,0.442673267326733,0.01,"0",0.604461922151897
"event.times1198","full",60,0.64,0,0.36,0.67029702970297,0,0.32970297029703,0.07,"55.3489777371662",1.74335174164927
"event.times1199","low.var",60,0.51,0.02,0.47,0.468316831683168,0.0908910891089109,0.440792079207921,0.18,"80.2892663687193",0.896167986901762
"event.times1200","+high",80,0.23,0.27,0.5,0.244752475247525,0.281881188118812,0.473366336633663,0.44,"117.54244236826",1.22715298307007
"event.times1201","+low",80,0.54,0,0.46,0.507524752475248,0,0.492475247524752,0.01,"0",0.696136190184131
"event.times1202","full",80,0.76,0,0.24,0.717623762376238,0,0.282376237623762,0.01,"0",0.816834970917604
"event.times1203","low.var",80,0.52,0.1,0.38,0.547227722772277,0.113564356435644,0.339207920792079,0.2,"232.795457838013",0.8156236040817
"event.times1204","+high",80,0.17,0.2,0.63,0.133366336633663,0.230792079207921,0.635841584158416,0.5,"143.547086675296",1.12318305821451
"event.times1205","+low",80,0.55,0,0.45,0.557722772277228,0,0.442277227722772,0.07,"28.4689993939362",0.842025626057207
"event.times1206","full",80,0.41,0.11,0.48,0.385445544554455,0.117821782178218,0.496732673267327,0.27,"96.3500558308351",1.43728841548621
"event.times1207","low.var",80,0.52,0.15,0.33,0.548811881188119,0.101386138613861,0.34980198019802,0.19,"240.562325565091",1.07298830001638
"event.times1208","+high",80,0.14,0.36,0.5,0.178019801980198,0.34019801980198,0.481782178217822,0.43,"183.251345829659",1.01401443622024
"event.times1209","+low",80,0.47,0,0.53,0.518316831683168,0,0.481683168316832,0.05,"61.3106216334726",0.414970750039571
"event.times1210","full",80,0.53,0.1,0.37,0.532178217821782,0.0963366336633663,0.371485148514851,0.2,"225.570592080091",1.12818538350101
"event.times1211","low.var",80,0.45,0.14,0.41,0.514950495049505,0.153069306930693,0.331980198019802,0.19,"255.320338492361",1.06948612973442
"event.times1212","+high",80,0,0,1,0,0.0582178217821782,0.941782178217822,0.42,"114.690626579867",1.28106831626268
"event.times1213","+low",80,0.57,0,0.43,0.511980198019802,0,0.488019801980198,0.01,"0",0.656190613468498
"event.times1214","full",80,0.47,0.28,0.25,0.546039603960396,0.183366336633663,0.270594059405941,0.3,"198.153114399017",0.757907722860052
"event.times1215","low.var",80,0.52,0.05,0.43,0.485346534653465,0.104257425742574,0.41039603960396,0.25,"189.904394832877",0.983430149043051
"event.times1216","+high",80,0.37,0.32,0.31,0.437821782178218,0.263465346534653,0.298712871287129,0.45,"129.867581318002",1.48712599266986
"event.times1217","+low",80,0.49,0,0.51,0.49039603960396,0,0.50960396039604,0.02,"7.0934321558981",0.355005275780598
"event.times1218","full",80,0.85,0,0.15,0.765643564356436,0,0.234356435643564,0.01,"0",0.357296795182255
"event.times1219","low.var",80,0.83,0,0.17,0.797524752475248,0,0.202475247524752,0.02,"31.1192802673143",1.00376050896624
"event.times1220","+high",80,0.2,0.25,0.55,0.18009900990099,0.25049504950495,0.569405940594059,0.48,"123.913152069571",1.72813714223068
"event.times1221","+low",80,0.57,0,0.43,0.59,0,0.41,0.01,"0",0.935623869322452
"event.times1222","full",80,0.82,0,0.18,0.744554455445545,0,0.255445544554455,0.03,"39.4188019042643",0.535859364630551
"event.times1223","low.var",80,0.48,0.15,0.37,0.50009900990099,0.118118811881188,0.381782178217822,0.29,"230.480602318137",0.907384006357638
"event.times1224","+high",80,0.28,0.19,0.53,0.288118811881188,0.274752475247525,0.437128712871287,0.46,"148.457947929181",1.0564656326148
"event.times1225","+low",80,0.58,0,0.42,0.571683168316832,0,0.428316831683168,0.03,"1.78173678775412",0.716606696409568
"event.times1226","full",80,0.67,0,0.33,0.703465346534653,0,0.296534653465347,0.01,"0",1.0915794502169
"event.times1227","low.var",80,0.53,0.1,0.37,0.527326732673267,0.0488118811881188,0.423861386138614,0.24,"188.837749512637",0.785586456950459
"event.times1228","+high",80,0.81,0,0.19,0.853960396039604,0,0.146039603960396,0.02,"0.774065783269874",0.884036181494984
"event.times1229","+low",80,0.57,0,0.43,0.567623762376238,0,0.432376237623762,0.06,"17.8377394106531",0.307825802312962
"event.times1230","full",80,0.63,0,0.37,0.720693069306931,0,0.279306930693069,0.01,"0",1.60824462721954
"event.times1231","low.var",80,0.5,0.08,0.42,0.507821782178218,0.0866336633663366,0.405544554455446,0.18,"212.906827297065",1.16010700411092
"event.times1232","+high",80,0.27,0.25,0.48,0.315940594059406,0.237920792079208,0.446138613861386,0.45,"136.59096679303",0.906221235753977
"event.times1233","+low",80,0.62,0,0.38,0.538415841584158,0,0.461584158415842,0.01,"0",0.487199423952114
"event.times1234","full",80,0.39,0.14,0.47,0.357524752475248,0.165940594059406,0.476534653465347,0.25,"226.906761326975",1.06470801802486
"event.times1235","low.var",80,0.57,0.09,0.34,0.603465346534653,0.0672277227722772,0.329306930693069,0.15,"263.30453077851",1.04898896381356
"event.times1236","+high",80,0.85,0,0.15,0.858910891089109,0,0.141089108910891,0.01,"0",0.862077066216426
"event.times1237","+low",80,0.58,0,0.42,0.586732673267327,0,0.413267326732673,0.03,"0.940006911213449",0.950264067772924
"event.times1238","full",80,0.29,0.16,0.55,0.323960396039604,0.116831683168317,0.559207920792079,0.2,"145.944059688123",1.30760037543231
"event.times1239","low.var",80,0.72,0.02,0.26,0.683069306930693,0.0242574257425743,0.292673267326733,0.13,"110.040160337595",0.817411444283271
"event.times1240","+high",80,0.26,0.25,0.49,0.228910891089109,0.273960396039604,0.497128712871287,0.45,"132.110311348798",1.08733557483579
"event.times1241","+low",80,0.43,0,0.57,0.333762376237624,0,0.666237623762376,0.02,"0.773672610892792",1.23309386496045
"event.times1242","full",80,0.43,0.11,0.46,0.39980198019802,0.0869306930693069,0.513267326732673,0.25,"207.875304895513",1.02353581446822
"event.times1243","low.var",80,0.56,0.08,0.36,0.552079207920792,0.0892079207920792,0.358712871287129,0.19,"126.745392284711",1.23914460134009
"event.times1244","+high",80,0.33,0.13,0.54,0.308019801980198,0.174257425742574,0.517722772277228,0.49,"131.366435707372",1.36161948088783
"event.times1245","+low",80,0.5,0,0.5,0.567128712871287,0,0.432871287128713,0.01,"0",0.791933461891015
"event.times1246","full",80,0.29,0.09,0.62,0.334752475247525,0.107029702970297,0.558217821782178,0.26,"236.504764939163",1.1707463472699
"event.times1247","low.var",80,0.79,0,0.21,0.800693069306931,0,0.199306930693069,0.01,"0",0.863103298348753
"event.times1248","+high",80,0.08,0.31,0.61,0.0512871287128713,0.355742574257426,0.592970297029703,0.51,"104.805570542354",1.68543334701644
"event.times1249","+low",80,0.63,0,0.37,0.616138613861386,0,0.383861386138614,0.1,"40.3461072569568",0.893678228538526
"event.times1250","full",80,0.64,0.02,0.34,0.616732673267327,0.0187128712871287,0.364554455445545,0.12,"198.398545898866",0.779975049497218
"event.times1251","low.var",80,0.48,0.09,0.43,0.415148514851485,0.111386138613861,0.473465346534653,0.2,"220.347753780623",1.24486748246644
"event.times1252","+high",80,0.27,0.48,0.25,0.244752475247525,0.456336633663366,0.298910891089109,0.53,"131.279840878125",1.01145212295985
"event.times1253","+low",80,0.61,0,0.39,0.541881188118812,0,0.458118811881188,0.06,"39.6545058825907",0.825400628354507
"event.times1254","full",80,0.67,0,0.33,0.67950495049505,0,0.320495049504951,0.03,"4.94343011312724",1.61511093880361
"event.times1255","low.var",80,0.76,0,0.24,0.806534653465347,0,0.193465346534653,0.02,"1.93101766759109",1.15966766881877
"event.times1256","+high",80,0.09,0.21,0.7,0.0845544554455446,0.19950495049505,0.715940594059406,0.52,"167.584545539778",1.03844771433353
"event.times1257","+low",80,0.53,0,0.47,0.554554455445544,0,0.445445544554455,0.02,"25.6233109420679",0.732266558223885
"event.times1258","full",80,0.43,0.06,0.51,0.446039603960396,0.0968316831683168,0.457128712871287,0.22,"175.718090652428",1.58768287086744
"event.times1259","low.var",80,0.62,0.06,0.32,0.686138613861386,0.0313861386138614,0.282475247524753,0.2,"172.247665969572",0.916402009337567
"event.times1260","+high",80,0.41,0.21,0.38,0.455247524752475,0.22950495049505,0.315247524752475,0.41,"122.777648070376",1.58942036913258
"event.times1261","+low",80,0.42,0,0.58,0.444554455445545,0,0.555445544554455,0.03,"6.36048750857354",0.948725237344388
"event.times1262","full",80,0.77,0,0.23,0.777524752475248,0,0.222475247524752,0.01,"0",0.905470020469083
"event.times1263","low.var",80,0.49,0.11,0.4,0.464455445544554,0.0989108910891089,0.436633663366337,0.23,"210.63793319501",1.15368872981709
"event.times1264","+high",80,0.03,0.33,0.64,0.025049504950495,0.311980198019802,0.662970297029703,0.43,"126.110002500082",0.959413476710389
"event.times1265","+low",80,0.42,0.01,0.57,0.429207920792079,0.0243564356435644,0.546435643564356,0.1,"213.09865377137",0.835846749928337
"event.times1266","full",80,0.49,0.1,0.41,0.445643564356436,0.102178217821782,0.452178217821782,0.2,"169.031471510737",0.410890616646952
